employee_id,age,attrition,daily_rate,distance_from_home,education,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_satisfaction,monthly_income,monthly_rate,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager,business_travel_Non-Travel,business_travel_Travel_Frequently,business_travel_Travel_Rarely,department_Human Resources,department_Research & Development,department_Sales,education_field_Human Resources,education_field_Life Sciences,education_field_Marketing,education_field_Medical,education_field_Other,education_field_Technical Degree,job_role_Healthcare Representative,job_role_Human Resources,job_role_Laboratory Technician,job_role_Manager,job_role_Manufacturing Director,job_role_Research Director,job_role_Research Scientist,job_role_Sales Executive,job_role_Sales Representative,marital_status_Divorced,marital_status_Married,marital_status_Single
848,-0.8333333333333334,1,0.1111111111111111,-0.16666666666666666,2,3,1,0.6388888888888888,2,1,3,-0.4479281261459479,0.553546929222823,-0.3333333333333333,1,0.0,3,1,1,-0.1111111111111111,-1.0,3,0.5,0.8,0.0,0.8,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
836,0.5,0,0.17663817663817663,1.8333333333333333,3,2,0,0.9166666666666666,3,2,2,-0.06875687568756876,-0.18021144378984746,-0.3333333333333333,0,-0.16666666666666666,3,4,1,0.1111111111111111,0.0,2,0.6666666666666666,1.0,2.0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1390,0.25,0,0.9814814814814815,1.1666666666666667,4,1,0,-0.5833333333333334,2,2,4,0.2403740374037404,-0.8451295294972158,0.3333333333333333,1,-0.3333333333333333,3,4,2,-0.1111111111111111,-1.0,4,0.0,0.2,0.0,0.2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1314,0.8333333333333334,0,0.25925925925925924,-0.5,2,4,1,-0.5833333333333334,3,1,1,-0.25412541254125415,0.7197159228472279,1.3333333333333333,0,-0.3333333333333333,3,3,0,0.1111111111111111,0.0,4,0.3333333333333333,0.6,1.3333333333333333,0.8,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
867,1.3333333333333333,0,0.11538461538461539,1.5,4,3,1,0.4444444444444444,2,4,4,1.6532819948661532,0.40263094181260595,0.3333333333333333,0,1.3333333333333333,4,3,0,2.4444444444444446,0.0,3,0.6666666666666666,1.0,-0.3333333333333333,-0.6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1106,-0.9166666666666666,1,0.584045584045584,-0.25,1,4,0,-0.9166666666666666,3,1,4,-0.204987165383205,-0.7613590509240578,-0.3333333333333333,1,0.16666666666666666,3,2,1,-0.2222222222222222,0.0,4,0.3333333333333333,0.8,1.3333333333333333,0.6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1259,-0.75,0,0.50997150997151,-0.25,2,1,0,0.3055555555555556,3,1,3,-0.42024202420242024,-0.8741021709305141,-0.3333333333333333,0,-0.5,3,2,3,-0.4444444444444444,-1.0,3,0.0,0.0,-0.3333333333333333,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
918,1.8333333333333333,1,-0.039886039886039885,-0.4166666666666667,1,4,0,-0.2222222222222222,2,1,4,-0.44536120278694535,-0.05286094746186749,2.3333333333333335,1,0.0,3,4,1,-0.6666666666666666,0.0,2,-0.6666666666666666,-0.6,-0.3333333333333333,-0.6,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
807,0.3333333333333333,0,-0.02564102564102564,-0.4166666666666667,2,3,1,-0.75,4,2,2,-0.10359369270260359,-0.3315309498829796,-0.3333333333333333,0,1.6666666666666667,4,4,1,-0.1111111111111111,-1.0,3,0.5,0.8,0.6666666666666666,0.8,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1922,0.75,0,0.6951566951566952,-0.5,4,2,0,-0.5833333333333334,3,2,3,0.10817748441510817,0.03809216366717779,0.6666666666666666,0,-0.3333333333333333,3,3,0,0.3333333333333333,0.0,3,-0.16666666666666666,-0.2,-0.3333333333333333,0.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1007,0.8333333333333334,0,-0.34615384615384615,0.0,2,4,0,0.2777777777777778,3,3,3,1.1067106710671066,0.8206762973125655,1.3333333333333333,0,-0.16666666666666666,3,2,1,0.4444444444444444,0.0,3,0.5,0.8,-0.3333333333333333,0.8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
235,-1.4166666666666667,1,-0.2948717948717949,-0.5,1,3,1,0.9722222222222222,1,1,1,-0.45544554455445546,0.5608909692518763,-0.6666666666666666,0,1.1666666666666667,4,1,0,-0.8888888888888888,2.0,4,-0.8333333333333334,-0.6,-0.3333333333333333,-0.6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
944,1.0833333333333333,0,-0.4017094017094017,0.08333333333333333,2,1,1,-0.3888888888888889,3,3,2,0.4756142280894756,0.680978129287386,0.6666666666666666,0,-0.5,3,3,1,2.2222222222222223,0.0,2,3.5,1.2,0.0,0.8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
330,-0.3333333333333333,0,0.8433048433048433,-0.25,2,3,1,-0.25,3,1,2,-0.160982764943161,0.5609716729884594,0.0,0,-0.5,3,1,1,-0.3333333333333333,2.0,3,-0.16666666666666666,0.0,0.0,-0.2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
977,1.8333333333333333,1,-0.7407407407407407,-0.4166666666666667,3,4,0,-0.3888888888888889,3,1,3,-0.4272093876054272,0.9836171414736502,0.6666666666666666,0,1.6666666666666667,4,1,0,-0.2222222222222222,1.0,3,-0.6666666666666666,-0.6,-0.3333333333333333,-0.6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1961,0.16666666666666666,0,0.8475783475783476,-0.5,3,1,0,-0.16666666666666666,2,1,1,-0.3577191052438577,-0.20708578807198774,0.6666666666666666,0,0.0,3,1,0,1.2222222222222223,0.0,2,-0.6666666666666666,-0.6,-0.3333333333333333,-0.6,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1728,-0.08333333333333333,0,0.7991452991452992,1.6666666666666667,4,4,0,-0.4444444444444444,3,2,3,0.38027136046938026,-0.7172948107497377,0.0,0,0.3333333333333333,3,2,1,0.8888888888888888,0.0,3,0.3333333333333333,0.8,-0.3333333333333333,0.8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1198,-1.3333333333333333,0,-0.005698005698005698,-0.3333333333333333,3,1,0,0.6111111111111112,2,1,3,-0.3256325632563256,-0.0977322250020176,-0.3333333333333333,0,-0.3333333333333333,3,1,0,-0.7777777777777778,-1.0,2,-0.5,-0.2,0.0,-0.2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
991,-0.4166666666666667,1,-0.6752136752136753,0.16666666666666666,2,3,0,-0.5277777777777778,2,1,1,-0.4561789512284562,-0.2999757888790251,-0.6666666666666666,1,1.3333333333333333,4,1,0,-0.5555555555555556,-3.0,3,-0.3333333333333333,-0.2,0.0,-0.2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2032,1.6666666666666667,1,-0.7108262108262108,0.0,2,4,0,0.19444444444444445,3,1,3,-0.45287862119545286,-0.8371398595754983,2.0,0,-0.5,3,4,1,0.5555555555555556,1.0,1,0.8333333333333334,1.2,2.6666666666666665,1.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
438,-0.4166666666666667,0,-0.16809116809116809,0.0,3,4,0,0.2222222222222222,3,2,4,0.502016868353502,-0.5565329674763941,0.6666666666666666,0,-0.3333333333333333,3,4,3,0.4444444444444444,0.0,3,0.3333333333333333,0.8,0.0,0.8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
159,-0.5,0,0.7165242165242165,1.3333333333333333,3,1,0,0.8611111111111112,1,1,3,-0.40264026402640263,0.6675006052780244,-0.3333333333333333,0,1.8333333333333333,4,3,3,0.1111111111111111,-1.0,2,0.8333333333333334,0.8,-0.3333333333333333,1.2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1830,1.5,0,-0.5384615384615384,0.0,4,4,1,0.08333333333333333,3,2,4,0.37495416208287496,0.1337260915180373,0.6666666666666666,0,0.16666666666666666,3,2,1,0.5555555555555556,-1.0,2,0.3333333333333333,-0.4,0.0,0.8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
208,-0.5833333333333334,0,0.9786324786324786,-0.5,1,4,0,-0.6666666666666666,3,2,3,-0.08984231756508984,0.9881365507222984,-0.3333333333333333,0,-0.16666666666666666,3,1,1,0.1111111111111111,-2.0,3,0.8333333333333334,0.8,-0.3333333333333333,1.2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1751,-0.75,0,0.349002849002849,0.08333333333333333,3,3,1,0.05555555555555555,3,1,4,-0.25009167583425007,-0.6365103704301509,-0.3333333333333333,0,-0.5,3,3,0,-0.3333333333333333,2.0,2,0.16666666666666666,-0.2,0.0,0.2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
862,1.4166666666666667,0,-0.21082621082621084,0.0,2,1,1,0.3611111111111111,2,3,4,1.123028969563623,0.5387781454281333,1.6666666666666667,1,0.6666666666666666,3,4,1,2.888888888888889,0.0,3,0.0,-0.2,-0.3333333333333333,0.2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
183,-0.9166666666666666,0,0.21367521367521367,1.75,3,1,0,-0.6666666666666666,2,2,3,0.7022368903557022,0.8712775401501089,0.0,0,0.6666666666666666,3,4,0,-0.3333333333333333,0.0,3,-0.5,-0.2,0.3333333333333333,-0.2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
164,-0.8333333333333334,0,0.045584045584045586,-0.08333333333333333,3,3,1,-0.5277777777777778,2,1,2,-0.44756142280894756,0.7473973044951981,-0.3333333333333333,0,0.8333333333333334,3,3,0,-0.4444444444444444,0.0,2,0.0,0.2,1.0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
613,-0.4166666666666667,0,-0.17236467236467237,0.0,3,3,0,-0.5833333333333334,2,3,4,1.2372570590392373,0.9080784440319587,2.3333333333333335,0,1.1666666666666667,4,3,1,0.1111111111111111,0.0,2,0.0,0.2,-0.3333333333333333,-0.4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
85,0.0,0,0.5498575498575499,0.3333333333333333,3,2,0,0.8333333333333334,2,2,2,0.30986431976530987,0.6954240981357437,-0.3333333333333333,0,-0.16666666666666666,3,3,0,-0.3333333333333333,0.0,3,0.16666666666666666,0.4,-0.3333333333333333,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1185,-0.08333333333333333,0,-0.24643874643874644,-0.25,4,4,0,-0.5,2,1,4,-0.4460946094609461,1.0086352998143815,-0.3333333333333333,0,-0.16666666666666666,3,2,1,-0.7777777777777778,-1.0,4,-0.5,-0.2,0.3333333333333333,-0.2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1034,1.5833333333333333,0,-0.9601139601139601,0.9166666666666666,4,3,0,-0.08333333333333333,3,2,2,0.288962229556289,-0.08449681220240497,0.3333333333333333,1,0.0,3,4,2,0.8888888888888888,0.0,3,0.5,0.8,1.6666666666666667,0.8,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1892,0.3333333333333333,0,0.4672364672364672,-0.5,4,1,0,0.9166666666666666,3,4,1,2.202786945361203,0.39964490355903476,0.0,0,-0.5,3,1,1,1.4444444444444444,0.0,3,2.3333333333333335,0.8,3.3333333333333335,2.6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1082,-0.6666666666666666,1,0.7934472934472935,1.4166666666666667,2,2,0,0.19444444444444445,2,3,1,0.7174550788412175,-0.1359050924057784,-0.3333333333333333,0,-0.3333333333333333,3,1,0,0.1111111111111111,-1.0,2,0.8333333333333334,0.8,0.0,1.2,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1816,-0.5,0,0.4031339031339031,0.25,3,1,1,-0.027777777777777776,3,3,3,0.8907224055738907,-0.9119522233879429,2.3333333333333335,0,0.0,3,2,0,0.0,0.0,3,0.3333333333333333,0.8,-0.3333333333333333,-0.2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
865,-0.3333333333333333,0,-0.24358974358974358,0.08333333333333333,2,3,1,0.7222222222222222,4,2,3,0.0671067106710671,0.6555564522637398,1.0,0,-0.3333333333333333,3,3,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
837,0.16666666666666666,0,-0.48148148148148145,0.4166666666666667,3,1,0,-0.5555555555555556,2,2,1,0.27117711771177117,-0.787264950367202,0.0,0,0.16666666666666666,3,3,1,0.4444444444444444,0.0,2,-0.16666666666666666,0.0,0.0,-0.2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2045,0.0,0,0.443019943019943,0.3333333333333333,4,2,1,0.9722222222222222,2,2,4,0.33791712504583793,0.02663223307239125,0.6666666666666666,0,-0.16666666666666666,3,1,1,-0.1111111111111111,-1.0,2,0.16666666666666666,0.0,-0.3333333333333333,-0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1709,-0.5833333333333334,0,0.3888888888888889,0.16666666666666666,4,4,1,-0.6111111111111112,3,1,3,-0.33645031169783646,0.9178435961585021,2.3333333333333335,0,0.5,3,3,1,0.0,-1.0,3,0.0,0.0,0.0,-0.2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
244,0.8333333333333334,0,-0.4031339031339031,-0.5,2,2,1,0.75,3,3,1,1.0348368170150348,-0.9605358728109111,-0.3333333333333333,0,1.8333333333333333,4,3,3,1.6666666666666667,-1.0,3,3.1666666666666665,2.0,4.666666666666667,0.8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1703,0.6666666666666666,0,0.15954415954415954,-0.4166666666666667,3,3,1,0.8611111111111112,4,3,4,0.5628896222955629,0.06222258090549593,-0.3333333333333333,1,0.8333333333333334,3,2,1,0.0,-1.0,3,0.5,0.8,1.6666666666666667,0.8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
555,-0.16666666666666666,1,-0.7307692307692307,-0.08333333333333333,2,4,1,-0.8888888888888888,1,1,3,-0.4506784011734507,-0.14413687353724478,-0.6666666666666666,0,0.3333333333333333,3,4,1,-0.6666666666666666,0.0,2,-0.5,-0.2,0.0,-0.6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
133,0.08333333333333333,1,-0.002849002849002849,-0.08333333333333333,4,3,0,-0.05555555555555555,3,1,1,-0.5016501650165016,0.7754822048260834,0.6666666666666666,1,1.3333333333333333,4,4,0,-0.2222222222222222,0.0,3,-0.3333333333333333,-0.2,-0.3333333333333333,-0.2,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1487,-0.5833333333333334,1,-0.9886039886039886,0.5,3,1,1,-0.3888888888888889,3,2,2,0.1752841950861753,0.27810507626503106,1.0,0,-0.5,3,1,0,-0.2222222222222222,1.0,1,0.0,0.0,-0.3333333333333333,-0.6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
303,1.5,0,0.48148148148148145,-0.3333333333333333,3,4,1,-0.3611111111111111,3,2,1,0.20737073707370737,0.23985150512468728,0.0,0,0.0,3,4,1,0.7777777777777778,1.0,3,0.16666666666666666,-0.2,-0.3333333333333333,0.4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1029,0.5,0,-0.7749287749287749,-0.16666666666666666,2,4,0,0.6944444444444444,3,5,3,2.474147414741474,-0.5059317246388508,1.3333333333333333,0,-0.16666666666666666,3,2,0,1.3333333333333333,0.0,4,-0.6666666666666666,-0.6,-0.3333333333333333,-0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
452,0.75,0,-0.37037037037037035,0.08333333333333333,4,4,0,0.2777777777777778,3,2,4,-0.2038870553722039,-0.38423048987168107,2.3333333333333335,0,0.0,3,1,2,0.3333333333333333,0.0,3,0.8333333333333334,1.2,2.6666666666666665,1.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1683,0.6666666666666666,0,-0.40028490028490027,-0.5,3,3,1,-0.5833333333333334,3,1,4,-0.29592959295929594,-0.7967072875474135,0.6666666666666666,1,0.6666666666666666,3,1,3,-0.1111111111111111,-1.0,3,-0.5,-0.2,0.3333333333333333,-0.2,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
151,-0.16666666666666666,0,0.3162393162393162,-0.08333333333333333,4,3,1,-0.5555555555555556,2,2,2,-0.055738907224055737,0.07755629085626664,1.3333333333333333,0,0.16666666666666666,3,3,1,0.3333333333333333,0.0,3,-0.6666666666666666,-0.6,-0.3333333333333333,-0.6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1163,-0.16666666666666666,0,0.8418803418803419,0.16666666666666666,1,2,1,0.1388888888888889,3,2,3,0.16593325999266592,-0.6625776773464611,-0.3333333333333333,0,1.0,4,1,0,-0.3333333333333333,0.0,2,0.16666666666666666,0.4,0.0,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
950,0.16666666666666666,0,0.7464387464387464,-0.5,3,4,1,0.4166666666666667,3,3,1,1.6085441877521085,0.18182551852150755,-0.3333333333333333,0,-0.16666666666666666,3,2,1,0.6666666666666666,0.0,3,1.6666666666666667,1.8,1.3333333333333333,1.6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1162,-0.75,0,-0.8689458689458689,-0.08333333333333333,3,4,0,-0.2777777777777778,2,1,3,-0.4162082874954162,-0.4914050520539101,-0.3333333333333333,0,-0.16666666666666666,3,3,1,-0.5555555555555556,-3.0,3,-0.16666666666666666,-0.2,0.3333333333333333,-0.2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
304,0.0,0,0.8361823361823362,-0.16666666666666666,2,4,0,-0.08333333333333333,3,2,2,0.20260359369270262,-0.33040109757081754,2.0,0,0.3333333333333333,3,4,0,0.7777777777777778,0.0,4,1.3333333333333333,1.6,0.6666666666666666,0.8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
521,0.3333333333333333,0,-0.36182336182336183,-0.4166666666666667,3,2,1,0.3611111111111111,2,2,3,-0.24954162082874953,-0.04866435315955129,1.3333333333333333,0,1.3333333333333333,4,2,1,1.2222222222222223,0.0,3,-0.6666666666666666,-0.6,-0.3333333333333333,-0.6,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1907,1.6666666666666667,1,0.5028490028490028,1.4166666666666667,2,1,0,0.8888888888888888,3,1,4,-0.4074074074074074,-0.30489871681058833,-0.3333333333333333,0,0.3333333333333333,3,4,0,-0.4444444444444444,0.0,3,-0.16666666666666666,-0.2,0.0,-0.6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1309,-0.3333333333333333,1,0.39886039886039887,0.0,2,4,0,0.3888888888888889,3,2,3,0.013568023469013568,0.7106771043499314,-0.3333333333333333,0,0.6666666666666666,3,1,1,0.1111111111111111,0.0,3,0.8333333333333334,0.2,0.0,-0.4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
423,-0.4166666666666667,0,-0.16809116809116809,-0.16666666666666666,4,3,0,0.5833333333333334,3,1,4,0.0022002200220022,-0.319748204341861,-0.6666666666666666,1,-0.3333333333333333,3,3,1,-0.3333333333333333,1.0,3,0.0,-0.2,-0.3333333333333333,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1798,-0.25,0,0.08262108262108261,0.08333333333333333,4,4,0,0.6944444444444444,4,1,1,-0.30546387972130545,-0.6426438544104592,1.3333333333333333,0,0.8333333333333334,3,2,1,0.5555555555555556,-2.0,3,0.8333333333333334,1.0,2.0,0.6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1940,0.16666666666666666,0,0.5655270655270656,0.16666666666666666,2,2,0,0.16666666666666666,3,1,4,-0.006967363403006967,0.020498749092082963,0.0,0,0.8333333333333334,3,4,2,0.1111111111111111,-3.0,4,0.0,-0.2,-0.3333333333333333,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
722,-0.3333333333333333,0,0.17094017094017094,0.25,3,4,0,-0.2777777777777778,3,2,4,0.10762742940960762,0.618513437172141,-0.3333333333333333,0,-0.3333333333333333,3,4,0,0.1111111111111111,-1.0,2,0.8333333333333334,0.8,-0.3333333333333333,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
554,-1.0,1,0.9102564102564102,-0.5,1,1,1,-0.08333333333333333,3,1,2,-0.29464613127979467,0.640222742312969,-0.3333333333333333,1,0.3333333333333333,3,2,0,-0.3333333333333333,1.0,3,0.0,0.0,0.0,0.2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
337,-0.4166666666666667,0,0.7378917378917379,-0.3333333333333333,4,2,0,0.2222222222222222,3,3,3,1.6255958929226255,-0.04164312807682996,2.3333333333333335,0,-0.3333333333333333,3,1,1,0.0,0.0,3,-0.5,-0.2,0.3333333333333333,-0.2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
956,-0.8333333333333334,0,0.6752136752136753,-0.5,3,3,0,-0.3611111111111111,2,2,1,-0.09442610927759443,-0.23331450246146396,-0.3333333333333333,0,-0.3333333333333333,3,2,0,-0.2222222222222222,-1.0,3,0.3333333333333333,0.8,-0.3333333333333333,0.8,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
709,0.16666666666666666,0,-0.8062678062678063,0.0,4,4,1,-0.5277777777777778,2,2,4,-0.14319765309864319,-0.5042369461706077,-0.6666666666666666,0,1.0,4,1,0,-0.1111111111111111,-1.0,3,0.3333333333333333,0.8,-0.3333333333333333,0.4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1492,-0.08333333333333333,0,-0.21225071225071226,0.0,1,4,0,0.3055555555555556,3,1,3,-0.44096076274294094,0.17375514486320717,-0.3333333333333333,0,-0.16666666666666666,3,1,1,-0.8888888888888888,0.0,3,-0.6666666666666666,-0.6,-0.3333333333333333,-0.6,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1564,-0.08333333333333333,0,0.2606837606837607,-0.5,3,4,0,0.08333333333333333,2,1,1,-0.4325265859919325,0.6207731417964651,-0.3333333333333333,0,0.8333333333333334,3,2,0,-0.6666666666666666,0.0,3,-0.3333333333333333,-0.6,0.0,-0.2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1945,-0.08333333333333333,0,-0.18091168091168092,0.9166666666666666,4,2,0,0.16666666666666666,3,2,1,0.1378804547121379,0.15624243402469534,-0.6666666666666666,0,0.3333333333333333,3,4,1,-0.3333333333333333,-1.0,1,0.0,0.0,-0.3333333333333333,0.2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1367,1.25,0,0.8490028490028491,0.3333333333333333,2,4,1,0.4722222222222222,2,4,2,1.5278694536120279,0.8393188604632394,0.3333333333333333,0,0.3333333333333333,3,2,0,2.2222222222222223,-2.0,2,0.0,-0.2,-0.3333333333333333,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
524,-0.4166666666666667,0,-0.4686609686609687,0.0,2,2,1,-0.9444444444444444,3,2,1,-0.09222588925559222,-0.7975950286498265,-0.3333333333333333,0,-0.3333333333333333,3,2,1,0.4444444444444444,2.0,1,1.3333333333333333,1.4,0.6666666666666666,1.8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
888,-1.0,0,0.6552706552706553,-0.25,1,1,0,-0.5277777777777778,2,1,4,-0.30198019801980197,-0.2631748849971754,-0.6666666666666666,0,0.5,3,4,0,-0.3333333333333333,-1.0,2,0.0,-0.2,0.6666666666666666,0.2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
139,0.08333333333333333,0,0.32905982905982906,-0.4166666666666667,2,3,0,0.9722222222222222,2,2,4,0.06490649064906491,0.14615446695181986,1.0,0,0.0,3,4,1,0.8888888888888888,-1.0,4,-0.6666666666666666,-0.6,-0.3333333333333333,-0.6,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1131,-1.25,0,0.2492877492877493,-0.5,1,4,1,0.1388888888888889,2,1,2,-0.5022002200220022,0.9109030748123638,-0.3333333333333333,1,-0.5,3,3,0,-0.7777777777777778,3.0,4,-0.5,-0.2,0.3333333333333333,-0.2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1737,0.25,0,-0.024216524216524215,-0.5,3,4,0,0.3333333333333333,3,2,4,0.3049138247158049,-0.40755386974416913,-0.3333333333333333,1,0.16666666666666666,3,4,1,0.0,-1.0,3,0.6666666666666666,1.0,1.3333333333333333,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1633,0.25,0,-0.1396011396011396,-0.25,3,1,1,0.4444444444444444,3,2,3,0.04272093876054272,-0.8795900250181583,-0.6666666666666666,0,-0.16666666666666666,3,4,0,0.1111111111111111,-1.0,1,0.6666666666666666,-0.2,0.6666666666666666,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
